uniqueID	Date	real_match	registered_voter	weight	q1	age	sex	q4	q5	q6	q7	q8	q9	q10	q11a	q11b	q11c	q11d	q11e	q12	q13	q14	q15	q16	q17	q18	latino	race	q21	race_combine	q4_rollup	q5_rollup	q6_rollup	q7_rollup	q10_rollup	q12_rollup	surveyMode	panel_respondent	filerace	dma	clarityparty	clarityturnout	partyfile	tax_score	choice_score	church_score	enviro_score	college_score	guncontrol_score	gunowner_score	progressive_gunowner_score	tv_cable	tv_satellite	tv_broadcast	cellphone_score	commercial_party	marijuana_score	low_tv	trump_approve_score	retired_score	county_name
5216	2020-04-18	1	1	0.54757	1	81	1	2	9	2	0	2								9	1	2	9	2	2	2	2		1	1	2	9	2	1		4	IVR	2	1	560	5	5	1	3	2	4	2	2	2	3	1	4	2	1	1	5	2	1	1	5	JOHNSTON
5217	2020-04-18	1	1	0.70128	4	61	1	6	2	7	5	1	1	0	1	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	3	2	4	3	1	4	IVR	2	1	517	1	5	2	3	4	4	1	5	3	4	2	3	2	1	1	5	3	1	4	2	LINCOLN
5218	2020-04-18	1	1	0.669297	4	64	1	1	0	0		2		0	2	2	2	2	2	9	1	2	2	3	2	1	2	1	1	1	2	9	1		1	4	IVR	2	1	560	3	2	3	3	3	2	1	2	3	3	2	2	3	1	1	2	4	1	4	2	MOORE
5219	2020-04-18	1	1	0.671699	3	75	2	2	9	2				0	2	2	2	2	2										0	1	2	9	2		1		IVR	2	1	560	1	5	2	2	2	4	1	2	1	4	1	3	2	1	1	5	2	1	5	4	WAKE
5220	2020-04-18	1	1	0.267293	4	73	1	1	9	0		2		2	2	2	2	2	2	9	1	2	9	1	1	1	2	1	1	1	2	9	1		2	4	IVR	2	1	517	5	5	1	3	5	2	4	5	5	1	1	4	2	1	1	5	4	1	1	5	MECKLENBURG
5221	2020-04-18	1	1	0.82102	4	53	2	3	1	2	2	2	2	0	1	2	2	2	2	5	1	2	2	2	1	1	2	1	2	1	2	1	2	2	1	3	IVR	2	1	560	5	5	3	3	4	2	3	3	2	3	1	3	1	1	2	5	5	2	2	1	DURHAM
5222	2020-04-18	1	1	0.225545	1	68	1	3	9	3	2	2		0	1	2													0	1	2	9	2	2	1		IVR	2	1	518	5	5	1	4	5	3	4	5	5	2	1	3	2	1	1	5	5	1	1	3	FORSYTH
5223	2020-04-18	1	1	1.43663	3	63	1	2	9	2	2	1		0	1	2	2	2	2	9	1	2	9	1	1	2	2	1	1	1	2	9	2	2	1	4	IVR	2	1	560	5	5	1	3	3	3	2	2	3	5	3	2	3	1	1	4	4	1	1	2	MOORE
5224	2020-04-18	1	1	0.543355	3	67	2	5	9	0		1																	0	1	3	9	1				IVR	2	1	545	1	5	3	3	2	3	1	2	1	3	1	5	2	1	1	1	4	1	5	4	ONSLOW
5225	2020-04-18	1	1	0.532681	2	66	1	2	9	9	1	2		2															0	2	2	9	4	2	2		IVR	2	2	560	5	5	1	4	2	5	3	1	4	2	2	4	2	1	1	5	3	1	1	3	ORANGE
5226	2020-04-18	1	1	0.671699	3	71	2	1	9	3	0	1		2	2	2	2	2	2	9	1	2	2	3	2	2	2	1	1	1	2	9	2	1	2	4	IVR	2	1	560	4	5	3	3	2	3	2	2	3	5	2	2	4	1	1	5	4	1	2	4	SAMPSON
5227	2020-04-18	2		0.703798	2	78	2	2	0	4	4	9		0	2					6	2	2	9	2	1	2	2	1	1	1	2	9	3	3	1	3	IVR	2																							
5228	2020-04-18	1	1	1.39756	4	53	1	9	4	0		2		0	1	2	2	2	2	9	1	2	2	2	1	2	2	9	1	9	4		1		1	4	IVR	2	2	560	5	5	1	3	3	3	2	2	4	2	2	3	2	1	1	5	4	1	1	1	CUMBERLAND
5229	2020-04-18	1	1	0.327885	1	69	2	1	9	0		2		0	2	2	2	2	2	5	1	2	9	1	1	1	2	1	1	1	2	9	1		1	3	IVR	2	1	517	1	5	2	2	2	4	1	2	1	4	1	3	2	1	2	1	2	1	5	3	CATAWBA
5230	2020-04-18	1	1	0.442944	3	84	1	1	9	0		2		0	2					2	1	2	2	2	2	2	2	1	1	1	2	9	1		1	2	IVR	2	1	567	3	2	3			3		2										1	2	4	BUNCOMBE
5231	2020-04-18	2		0.526689	2	60	1	3	9	3	3	1		0	1	2	1	1	2	7	1	2	2	2	1	1	2	2	2	2	2	9	2	2	1	4	IVR	2																							
5232	2020-04-18	1	1	0.260024	4	79	1	2	1	0		2		0	2	2	2	2	2	9	1	2	2	2	3	1	2	9	2	9	2	1	1		1	4	IVR	2	2	517	5	5	1	3	2	4	2	1	5	2	2	4	2	1	1	5	2	1	1	5	MECKLENBURG
5233	2020-04-18	1	1	0.470961	3	88	1	2	9	2	0	2		0	1	2	2	2	2	7	1	2	9	1	1	2	2	2	1	2	2	9	2	1	1	4	IVR	2	2	518	5	5	1	4	2	4	3	2	5	2	2	4	2	1	1	4	2	1	1	5	FORSYTH
5234	2020-04-18	1	1	0.573737	3	70	1						0																0	1							IVR	2	1	517	1	5	2	2	1	5	1	1	1	5	1	2	4	1	1	1	1	1	5	4	AVERY
5235	2020-04-18	1	1	0.651097	4	61	1	2	0	8	9	1		0	1	2	2	2	1	9	1	2		1	1	1	2	2	1	2	2	9	4	4	1	4	IVR	2	2	560	5	5	1	3	4	4	4	4	5	3	2	3	2	1	1	5	4	1	1	1	DURHAM
3588	2020-04-18	1	1	0.484126	3	73	1	2	9	0		1		0	1	2	2	2	2	9	1	2	9	2	1	2	2	1	1	1	2	9	1		1	4	IVR	1	1	518	1	5	2	2	1	5	1	2	1	5	1	2	2	1	1	1	1	1	5	4	YADKIN
5236	2020-04-18	2		0.484126	3	74	1	1	0	0		2		0	2	2	2	2	2	9	1	2	2	2	2	2	2	1	0	1	2	9	1		1	4	IVR	2																							
5237	2020-04-18	1	2	1.55811	2	51	2	3	1	2	2	1	2	0	1	2	2	2	2	9	1	2	2	1	1	2	2	1	1	1	2	1	2	2	1	4	IVR	2	1	518	3		3		3	4	2	1	2	3	1	3	2	2			3	1	3	1	
5238	2020-04-18	1	1	1.3868	1	64	2	2	9	1	1	1		1	1					3	1	2	2	3	3	2	2	2	1	2	2	9	2	2	2	2	IVR	2	2	550	5	4	1		2	2	2	3	3	4		1					3	1	2	3	BLADEN
803	2020-04-18	1	1	0.70128	3	48	1	6	3	0		2	2	0	1	2	2	2	2	9	1	2	1	1	1	1	2	1	1	1	3	3	1		1	4	IVR	1	1	517	1	5	2	3	2	4	1	5	1	3	1	3	2	1	1	1	2	1	4	1	CABARRUS
5239	2020-04-18	1	1	0.651097	3	62	1	4	9	4	2	9		0	1	1				3	1	2	9	1	1	1	2	2	1	2	3	9	3	2	1	2	IVR	2	2	560	5	4	1	3	3	3	4	4	3	2	1	4	2	1	1	5	4	1	1	2	DURHAM
2829	2020-04-18	1	1	0.541411	4	63	1	2	9	0		2		1	2	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	2	9	1		2	4	IVR	1	1	567	2	5	3	3	1	5	2	4	1	5	1	1	3	1	1	3	2	1	3	2	MCDOWELL
5240	2020-04-18	1	1	0.558136	4	70	1	2	1	0		2	2	2	1	2	2	2	2	9	1	2	2						0	2	2	1	1		2	4	IVR	2	2	517	5	5	1	3	3	4	2	2	4	2	1	4	2	1	2	5	4	1	1	4	MECKLENBURG
5241	2020-04-18	1	1	0.255102	3	72	1	2	9	0		2		0	1	2	2	2	2	6	1	2	2	2	1	1	2	1	1	1	2	9	1		1	3	IVR	2	1	560	4	5	3		3	2	2	5	4	3		3					3	1	1	4	WAKE
2288	2020-04-18	2		1.16213	2	50	1	2	9	9	9	9		0	1					9	1	2	9	2	2	2	2	1	1	1	2	9	4	4	1	4	IVR	1																							
5242	2020-04-18	1	1	0.276673	4	70	2	2	0	6	0	2		0	2	2	2			9	1	2	2	2	2	1	2	1	1	1	2	9	3	1	1	4	IVR	2	1	518	5	5	1	3	4	3	3	3	4	5	4	4	2	1	1	5	4	1	1	4	ROCKINGHAM
5243	2020-04-18	1	1	0.442944	2	83	1	2	9	6	5	2		0	1	2	2	2	2	9	1	2	9	2	1	2	2	1	1	1	2	9	3	3	1	4	IVR	2	1	545	5	5	3	5	2	5	2	1	3	4	3	2	4	1	1	5	2	1	1	5	BERTIE
5244	2020-04-18	1	1	0.591749	1	64	1	2	9	0		2		2	2	2	2	2	2	5	1	2	2	2	3	1	2	1	1	1	2	9	1		2	3	IVR	2	1	518	5	5	1	3	4	2	2	2	3	3	2	3	3	1	1	5	4	1	1	3	ROCKINGHAM
5245	2020-04-18	1	1	0.430899	3	81	1	1	9	1	6	2		0	2	2	2	2	2	9	1	2	2	2	2	2	2	2	1	2	2	9	2	3	1	4	IVR	2	2	550	5	5	1	4	2	4	2	1	3	3	2	1	4	1	1	5	1	1	1	5	COLUMBUS
5246	2020-04-18	1	1	1.13052	3	50	1	9	3	9	9	1	2	9	1	2	2	2	2	5	1	2	2	1	2	2	2	9	1	9	4	3	4	4	4	3	IVR	2	1	545	1	5	2	2	2	4	1	3	1	4	1	4	2	1	1	1	2	2	5	1	CARTERET
5247	2020-04-18	1	1	0.70128	4	60	1	4	2	1	1	2	2	1	1	1													0	1	3	2	2	2	2		IVR	2	1	517	1	5	3	2	1	5	1	3	1	4	1	4	2	1	1	1	1	1	5	2	GASTON
2672	2020-04-18	1	1	0.593873	3	69	2	2	9	0		1																	0	1	2	9	1				IVR	1	1	518	1	5	2	2	2	5	1	2	1	5	1	2	4	1	1	2	2	1	5	4	YADKIN
5248	2020-04-18	1	1	0.442944	3	69	1	2	9	0		2		0	2	2	2	2	2	9	1	2	9	2	1	2	2	1	1	1	2	9	1		1	4	IVR	2	1	550	1	5	2	2	1	5	1	1	1	5	1	2	3	1	1	1	1	1	5	4	BRUNSWICK
5249	2020-04-18	1	1	0.573737	3	70	1	3	9	4	0	1		1	1	2				9	1	2	2	2	1	2	2	1	1	1	2	9	3	1	2	4	IVR	2	1	517	1	5	2	2	2	5	1	2	1	4	1	3	2	1	1	1	1	1	4	4	ALEXANDER
5250	2020-04-18	2		0.573737	4	79	1	3	9	0		1		0	1	2	2	2	2	9	1	2	2	2	1	2	2	1	1	1	2	9	1		1	4	IVR	2																							
5251	2020-04-18	1	1	1.84651	2	52	2	1	9	9																			0	1	2	9	4				IVR	2	1	517	1	5	2	3	2	2	1	2	1	4	1	4	1	1	2	1	4	1	5	1	MECKLENBURG
5252	2020-04-18	1	1	0.246255	3	65	2	2	9	0		1		0	1	2	2	2	2	9	1	2	9	2	1	1	2	2	1	2	2	9	1		1	4	IVR	2	2	545	5	5	3	5	3	5	3	2	4	3	2	4	2	1	1	5	4	1	1	3	CARTERET
5253	2020-04-18	1	1	0.255102	4	74	1	2	9	3	3	2		0	1	1	2	2	2	9	1	2	9	2	1	1	2	1	1	1	2	9	2	2	1	4	IVR	2	1	560	5	5	3	5	3	4	3	3	2	4	2	4	3	1	1	2	3	1	1	4	CHATHAM
5254	2020-04-18	2		1.39756	1	61	1	3	9	1	3	2		2	1	2	1	2	1	9	1	2	9	3	9	2	2	2	2	2	2	9	2	2	2	4	IVR	2																							
2657	2020-04-18	1	1	0.706154	3	59	2	4	9	2	2	1		0	1	2	1	2	2	5	1	2	2	2	1	1	1		1	4	3	9	2	2	1	3	IVR	1	4	518	1	5	2	2	1	5	1	5	1	4	1	2	3	1	1	1	1	1	5	1	RANDOLPH
5255	2020-04-18	1	1	0.225545	3	71	1	2	9	5	5	2		0	1	2	2	2	2	9	1	2	2	2	1	1	2	1	2	1	2	9	3	3	1	4	IVR	2	1	518	1	5	2	1	1	4	1	3	1	5	1	2	3	2	1	1	1	1	5	4	DAVIE
5256	2020-04-18	1	1	0.725892	2	58	2	3	1	2	9	1	1	9	1	1	1	1	1	9	2	2	2	3	1	1	2	1	1	1	2	1	2	4	4	4	IVR	2	1	518	1	5	2	2	1	5	1	4	1	4	1	4	2	1	1	1	1	1	5	1	GUILFORD
5257	2020-04-18	1	1	1.50528	4	58	1	2	0	3	3	1		0	1	2	2	2		9	1	2	9	3	2	2	2		0	1	2	9	2	2	1	4	IVR	2	1	517	1	5	3	2	1	5	1	5	1	5	1	1	4	1	1	2	2	1	5	1	ASHE
5258	2020-04-18	1	1	0.573737	3	68	1	1	9	0		2		0	2	2	2	2	2	4	1	2	2	2	2	2	2	1	1	1	2	9	1		1	3	IVR	2	1	517	1	5	3	3	1	3	1	2	1	3	1	3	2	1	2	1	3	1	5	4	GASTON
5259	2020-04-18	1	1	5.08968	3	19	1	3	1	0		1	2	0	1	2	2	2	2	7	1	2	9	1	1	2	2	1	1	1	2	1	1		1	4	IVR	2	1	518	1	3	3			3		2										1	3	1	STOKES
5260	2020-04-18	1	1	1.16213	2	64	1	2	9	0		2		0	2	2	2	2	2	9	1	2	2	1	2	2	2	1	1	1	2	9	1		1	4	IVR	2	1	545	1	5	3	5	2	4	1	2	1	4	1	2	3	1	1	4	3	1	5	4	TYRRELL
2331	2020-04-18	1	1	0.593873	2	89	2	1	0	1	1	2		0	2	2	2	2	2	5	1	2	9	2	1	2	2	1	1	1	2	9	2	2	1	3	IVR	1	1	518	1	5	2	2	1	4	1	3	1	3	1	3	1	1	1	1	2	1	5	5	FORSYTH
5261	2020-04-18	1	1	0.484126	3	70	1	3	9	3	3	2		9	2	1	1	1	1	9	1	2	2	2	2	2	2	1	2	1	2	9	2	2	4	4	IVR	2	1	518	5	4	1	3	2	2	2	2	2	3	2	4	3	1	1	4	3	1	2	4	RANDOLPH
5262	2020-04-18	1	1	1.50528	3	59	1	3	0	0		2		0	1					9	1	2	2	2	1	2	2	1	2	1	2	9	1		1	4	IVR	2	1	517	1	5	2	3	1	4	1	1	1	5	1	3	2	1	1	1	2	1	5	1	CALDWELL
5263	2020-04-18	1	1	1.43663	3	63	1	2	9	3	2	1		0	1	1				9	1	2	2	2	1	2	2	1	1	1	2	9	2	2	1	4	IVR	2	1	560	1	5	2	2	1	4	1	3	1	5	1	3	3	1	1	1	1	1	5	3	FRANKLIN
5264	2020-04-18	1	1	0.253138	4	71	2	2	9	1	1	2		0	1	9	9			9	1	2	2	2	1	1	2	1	0	1	2	9	2	2	1	4	IVR	2	1	545	1	5	2	2	2	5	1	4	1	5	1	3	2	1	1	2	1	2	5	4	CARTERET
3720	2020-04-18	1	1	1.43663	3	62	1	2	9	2	0	2		0	1	2	2	2	2	9	1	2	2	2	1	2	2	1	0	1	2	9	2	1	1	4	IVR	1	1	560	5	5	1	3	2	4	2	4	2	4	2	2	3	1	1	4	2	1	3	2	NORTHAMPTON
5265	2020-04-18	1	1	0.573737	3	74	1	2	9	5	2	1		0	1	2	2	2	2	8	1	2	2	1	2	2	2	1	1	1	2	9	3	2	1	4	IVR	2	1	517	1	5	2	2	1	4	1	1	1	4	1	2	3	1	1	1	2	1	5	4	ROWAN
5266	2020-04-18	1	1	1.27017	4	47	1	3	1	9	6	1	2	0	1	2	1	2	2	9	1	2	9	1	1	2	2	1	1	1	2	1	4	3	1	4	IVR	2	1	518	1	5	2	2	1	5	1	3	1	5	1	1	3	1	1	1	1	2	5	1	RANDOLPH
5267	2020-04-18	1	1	0.669297	3	53	1	2	0	9	8	2		0	1	2				6	1	2	2	2	1	1	2	1	1	1	2	9	4	4	1	3	IVR	2	1	560	5	5	1	4	4	3	3	5	4	3	2	3	2	1	1	5	3	2	1	1	WILSON
5268	2020-04-18	1	1	0.591749	3	46	1	3	9	9																			0	1	2	9	4				IVR	2	1	518	2	5	3	3	3	4	2	4	1	5	1	2	3	1	1	3	4	1	4	1	SURRY
371	2020-04-18	1	1	0.312931	4	71	2	2	9	2	2	1		0	1	2	2	2	2	3	1	2	9	2	3	1	2	1	1	1	2	9	2	2	1	2	IVR	1	1	560	5	5	1	3	2	4	2	4	4	3	2	4	2	1	1	4	3	1	1	4	HALIFAX
2259	2020-04-18	1	1	0.68466	1	72	2	2	9	9	6	2		0	1	2				9	1	2	2	2	1	2	2	2	2	2	2	9	4	3	1	4	IVR	1	1	517	4	4	3		3	3	1	1	3	1		5					2	1	2	5	MECKLENBURG
5269	2020-04-18	1	1	1.39756	3	62	1	1	9	1	1	2		1	2	2	2	2	1	9	2	2	9	2	1	2	2	2	2	2	2	9	2	2	2	4	IVR	2	2	560	5	5	1	3	2	4	2	2	3	2	2	1	4	1	1	5	3	1	1	2	SAMPSON
5270	2020-04-18	1	1	1.27017	2	61	1	2	9	0		1		0	1	2	2	2	2	9	1	2	2	2	1	2	2	1	1	1	2	9	1		1	4	IVR	2	1	518	1	5	2	2	3	5	1	4	1	3	1	4	2	1	1	1	3	1	5	2	ROCKINGHAM
5271	2020-04-18	1	1	1.13052	3	62	1	1	9	2	0	2		9															0	2	2	9	2	1	4		IVR	2	2	550	5	5	1	5	3	3	2	2	3	1	1	4	2	1	2	5	4	1	1	3	BLADEN
5272	2020-04-18	2		0.82102	3	50	2	2	9	0		2		1	1	2	2	2	2	9	1	9	1	1	1	1	2	1	1	1	2	9	1		2	4	IVR	2																							
5273	2020-04-18	1	1	0.470961	2	66	1	2	9	0		2		0	1	2	2	2	2	9	1	2	2	2	1	2	2	9	4	9	2	9	1		1	4	IVR	2	1	518	5	3	1		3	1	3	1	4	4	3	3	4	1		5	4	1	1	4	CASWELL
5274	2020-04-18	1	1	0.54757	3	82	1						0																0	1							IVR	2	1	560	1	5	2	3	2	4	1	3	2	2	1	3	1	1	1	1	2	1	4	5	ORANGE
1785	2020-04-18	2		0.484126	3	73	1	1	9	2	2	2		0	2	2	2	2	2	9	1	2	2	1	1	2	2	1	1	1	2	9	2	2	1	4	IVR	1																							
5275	2020-04-18	1	2	0.442944	2	77	1						0																0	1							IVR	2	1	567	3		3			3		2										1	3	4	
5276	2020-04-18	1	1	0.664144	4	52	2						0																0	1							IVR	2	1	545	3	5	2	2	2	4	1	4	1	5	1	2	4	1	1	2	3	1	3	1	ONSLOW
5277	2020-04-18	1	1	1.13052	3	58	1	6	3	2	6	2	2	0	1	2	2	2	2	9	1	2	9	1	1	2	2	2	2	2	3	3	2	3	1	4	IVR	2	2	567	5	4	1	3	3	3	3	2	5	2	2	3	2	1	1	5	4	1	1	1	BUNCOMBE
5278	2020-04-18	1	1	0.798694	3	58	2	3	9	1	1	2		0	1	2	2	2	2	9	1	2	9	1	3	1	2	2	1	2	2	9	2	2	1	4	IVR	2	2	560	5	5	1	3	5	3	3	5	5	2	2	3	2	1	1	5	5	1	1	1	CUMBERLAND
638	2020-04-18	1	1	0.532681	3	67	1		0	0		2								6	1	1	9	1	2	2	2	2	2	2		9	1			3	IVR	1	2	560	5	5	1	3	4	4	3	2	4	4	3	1	4	1	1	5	4	1	1	4	ORANGE
5279	2020-04-18	2		0.573737	3	65	1	5	1	2	1	1	2	1	1	2	2	2	2	9	1	2	2	2	2	2	2	1	2	1	3	1	2	2	2	4	IVR	2																							
5280	2020-04-18	1	1	0.206359	4	73	1	1	9	1	1	2		0	2	1				4	1	2	2	2	2	1	2	1	1	1	2	9	2	2	1	3	IVR	2	1	567	1	5	2	2	1	5	1	2	1	4	1	3	3	1	1	1	1	1	5	4	HENDERSON
5281	2020-04-18	1	1	0.992293	4	42	1	1	9	0		2		0	2	2	2	2	2	9	1	2	9	2	1	1	2	2	1	2	2	9	1		1	4	IVR	2	2	518	5	5	1	3	4	4	4	5	5	2	2	3	2	2	1	5	4	2	1	1	GUILFORD
1872	2020-04-18	1	1	0.593873	2	75	2	1	0	5	5			0	2	1	2	1	1	6	1	2	9	2	1	2	2	1	1	1	2	9	3	3	1	3	IVR	1	1	518	1	5	3	1	2	4	1	1	1	4	1	3	2	1	1	3	2	1	5	5	DAVIDSON
5282	2020-04-18	1	1	0.54757	4	90	1	1	9	0		2		0	2	2	2	2	2	9	1	2	2	2	3	2	2	1	2	1	2	9	1		1	4	IVR	2	1	560	1	5	2	2	1	4	1	3	1	3	1	5	1	1	1	1	1	1	5	5	CUMBERLAND
5283	2020-04-18	1	1	0.442944	3	70	1	1	9	2	2	1		0	2	2	2	2		9	1	2	2	2	1	2	2	1	2	1	2	9	2	2	1	4	IVR	2	1	567	5	3	1	3	2	4	2	1	3	3	2	2	2	1	1	3	3	1	1	4	BUNCOMBE
5284	2020-04-18	1	1	0.543355	3	80	2	2	0	2	0	2																	0	1	2	9	2	1			IVR	2	1	550	1	5	2	2	1	5	1	1	1	5	1	4	3	1	1	1	1	1	5	5	BRUNSWICK
2366	2020-04-18	1	1	0.54757	3	72	1	1					0	0	2	2	2	2	2	9	1	2	9	2	1	2	2	1	1	1	2				1	4	IVR	1	1	560	5	5	1	3	5	2	4	2	5	2	2	3	2	1	1	4	4	1	1	5	WAKE
5285	2020-04-18	1	1	0.591749	3	60	1	2	0	1	0	1		3	1					9	1	2	9	2	1	1	2	1	2	1	2	9	2	1	2	4	IVR	2	1	518	1	5	2	2	4	2	1	5	1	4	1	3	3	1	1	1	2	1	5	1	ALAMANCE
5286	2020-04-18	1	1	0.255102	3	71	1	3	9	5	1	1		0	1	2	2	2	2	5	1	2	9	1	1	1	2	1	0	1	2	9	3	2	1	3	IVR	2	1	560	1	5	2	2	1	5	1	5	1	3	1	4	1	1	1	1	1	1	5	4	DURHAM
3884	2020-04-18	1	1	0.255102	4	82	1		9	9	9	2		9	1					9	1	2	9	2	1	1	2	1	1	1		9	4	4	4	4	IVR	1	1	560	3	5	3		3	3	2	2	3	2		3					2	1	2	4	DURHAM
5287	2020-04-18	1	1	0.276673	2	76	2	3	9	1	1	2		0	1	2	2	2	2	4	1	2	9	2	3	1	2	1	2	1	2	9	2	2	1	3	IVR	2	1	518	5	5	3	3	4	3	3	3	4	3	2	4	1	1	1	5	4	1	1	5	GUILFORD
2685	2020-04-18	1	1	0.304422	4	74	2	2	9	9	9	2		0	1	2	2	2	2	9	1	2	2	1	1	1	2	2	1	2	2	9	4	4	1	4	IVR	1	2	560	5	5	1	3	4	5	3	5	5	3	3	4	1	1	1	5	4	1	1	4	WAKE
5288	2020-04-18	1	1	1.7623	4	64	2	2	9																				0	1	2	9					IVR	2	1	560	1	5	2	2	2	3	1	2	1	4	1	3	3	1	1	1	4	1	5	3	CUMBERLAND
5289	2020-04-18	2		1.51574	2	58	2	3	9	0		2		0	1	1	2	2	2	9	1	2	2	1	1	2	2	2	1	2	2	9	1		1	4	IVR	2																							
2280	2020-04-18	1	1	0.267293	2	76	1	2	9	2	2	2		1	1	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	2	9	2	2	2	4	IVR	1	1	517	1	5	2	2	2	4	1	4	1	4	1	4	3	1	1	1	1	1	5	5	CATAWBA
5290	2020-04-18	1	1	0.725892	4	62	2	2	9	0		2		0	1	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	2	9	1		1	4	IVR	2	1	518	5	5	1	3	5	3	4	5	5	2	2	4	1	1	1	5	4	2	1	1	GUILFORD
5291	2020-04-18	1	2	0.82102	4	56	2	3	9	3	3	1		0	1	2	2	2	2	5	1	2	1	2	1	1	2	1	1	1	2	9	2	2	1	3	IVR	2	1	560	4		3		4	2	3	4	5	2	2	4	1	2	1	5	3	2	2	1	
5292	2020-04-18	1	1	0.70128	1	56	1	5	2	0		1	1	0	1	2	2	2	2	9	1	9	9	1	1	1	2	1	1	1	3	2	1		1	4	IVR	2	1	517	1	5	2	3	2	4	1	5	2	3	1	3	2	1	2	1	2	1	5	1	MECKLENBURG
5293	2020-04-18	1	1	0.442944	4	79	1	2	9	0		2		1	2	2	2	2	2	3									0	1	2	9	1		2	2	IVR	2	1	545	1	5	3	3	1	5	1	2	2	4	2	3	2	1	1	1	2	1	5	5	GREENE
139	2020-04-18	1	1	0.593873	4	76	2	2	9	9	9	1		5	1	1	1	1	2	9	2	2	2	3	3	2	2	1	1	1	2	9	4	4	3	4	IVR	1	1	518	1	5	2	2	1	4	1	3	1	4	1	4	1	1	1	1	1	1	5	4	ALAMANCE
5294	2020-04-18	1	1	0.219412	3	76	1	2	9	4	0	1		0	1					7	1	2	2	1	1	1	2	2	2	2	2	9	3	1	1	4	IVR	2	2	518	5	5	1	3	3	4	3	4	5	2	2	3	2	1	1	5	3	1	1	5	DAVIDSON
5295	2020-04-18	1	1	1.39756	2	64	1	4	9	0		9		0	1	2	2	2	2	9	1	2	9	2	1	2	2	2	1	2	3	9	1		1	4	IVR	2	2	560	5	5	1	3	3	4	2	1	3	2	1	4	2	1	1	5	5	1	1	3	NASH
5296	2020-04-18	1	1	0.54757	3	78	1	1	9	0		2								9	1	2	9	2	2	2	2	1	2	1	2	9	1			4	IVR	2	1	560	5	5	1	3	2	4	1	2	1	3	1	5	1	1	1	3	2	1	3	5	CUMBERLAND
5297	2020-04-18	1	1	1.7623	4	62	2	2	9	2	2	1		0	2	2	2	2	2	0	1	2	2	2	1	2	2	1	1	1	2	9	2	2	1	1	IVR	2	1	560	1	5	3	2	1	4	1	1	1	5	1	3	2	1	1	2	2	1	5	2	WAYNE
875	2020-04-18	1	1	1.43663	3	49	1	3	1	0		1	2	0	1	2	2	2	2	9	1	2	2	2	2	2	2	1	2	1	2	1	1		1	4	IVR	1	1	560	1	5	2	3	2	4	1	3	1	5	1	3	3	1	2	1	2	1	5	1	JOHNSTON
5298	2020-04-18	1	1	2.18947	4	42	1	4	1	9	1	2	2	0	1	2	2	2	2	9	1	2	2	3	3	2	2	1	2	1	3	1	4	2	1	4	IVR	2	1	518	1	5	2	2	2	4	1	3	1	4	1	3	2	1	1	1	2	1	5	1	ROCKINGHAM
5299	2020-04-18	1	1	0.206359	4	80	1	2	9	0		2		0	1	2	2	2	2	9	1	2	2	2	1	1	2	1	0	1	2	9	1		1	4	IVR	2	1	550	1	5	2	2	2	4	1	4	2	2	1	4	2	1	1	1	1	1	5	5	NEW HANOVER
3678	2020-04-18	1	1	0.669297	3	63	1						0																0	1							IVR	1	1	560	5	5	1	3	4	3	3	4	4	2	1	3	2	1	1	4	4	2	1	2	ORANGE
2955	2020-04-18	1	1	0.573737	3	70	1	2	9	0		2		0	2	2	2	2	2	9	1	2	2	2	2	2	2	1	2	1	2	9	1		1	4	IVR	1	1	517	5	5	1	4	4	3	4	4	5	5	4	3	2	1	1	5	5	1	1	4	WATAUGA
5300	2020-04-18	2		0.558136	2	70	1	1	9	0		2		1						9	1	1	2	3	2	2	2	2	2	2	2	9	1		2	4	IVR	2																							
5301	2020-04-18	1	1	0.573737	4	69	1	3	9	3	1	2		0	1	1	2	2	2	9	1	2	2	3	2	2	2	1	2	1	2	9	2	2	1	4	IVR	2	1	517	4	5	1	3	3	3	2	2	3	3	2	2	3	1	1	3	3	1	2	4	IREDELL
886	2020-04-18	1	1	0.664144	4	55	2	3	9	5	1	1		1	1	2	2	1	2	9	1	2	9	2	1	1	2	1	1	1	2	9	3	2	2	4	IVR	1	1	545	1	5	3	2	1	4	1	5	1	5	1	2	4	1	1	1	2	1	5	1	MARTIN
5302	2020-04-18	1	2	0.532681	3	78	1	4	1	4	4	1	1	1	1														0	2	3	1	3	3	2		IVR	2	2	560	5		3		2	3	2	2	3	3		2	3	1	1	4	2	1	2	4	
5303	2020-04-18	1	1	0.593873	3	81	2	2	9	2	0	2		0	1	2	2	2	2	9	1	1	2	1	1	2	2	1	1	1	2	9	2	1	1	4	IVR	2	1	518	1	5	2	2	1	5	1	1	1	3	1	4	2	1	1	1	1	1	5	5	GUILFORD
5304	2020-04-18	1	1	0.669297	4	53	1	2	0	4	2	2		0	1	2	2	2	1	9	1	2	2	2	1	1	2	1	1	1	2	9	3	2	1	4	IVR	2	1	560	1	5	2	2	2	4	1	4	1	4	1	2	3	1	2	3	2	1	5	1	CHATHAM
